"","Transaction_ID","Transaction_Date","Customer_ID","Product_Category","Product_ID","Quantity","Unit_Price","Discount","Region","Sales_Channel","Delivery_Time","Total_Price","Price_per_Unit","Efficiency","Feature_Interaction","Cross_Term","ID_Prefix","ID_Length","ID_HasPattern","Discount_Level","Sales_Rank","Avg_Quantity_Region","Sum_Sales_Region","Count_Product_Region"
"244","ciUc8eAtgXMf","2021-12-05","jYgeWepLcf","Home","P0349","5","5.97","0.17","North","Online","3","24.78","4.956","1.666666666666667","0.8500000000000001","Home_North","P0","5","true","3","310","2.99290780141844","4864.940000000003","141"
"245","rY3pdII4vOf1","2021-10-31","RjN2SroAao","Clothing","P0335","3","8.98","0.01","West","Offline","8","26.67","8.89","0.375","0.03","Clothing_West","P0","5","true","1","294","3.116666666666667","4169.719999999999","120"
"246","995Ua9NmSTQA","2024-05-05","JGPA0xbjpt","Groceries","P0292","3","19.85","0.2","South","Offline","6","47.64","15.88","0.5","0.6000000000000001","Groceries_South","P0","5","true","3","134","3.575221238938053","5036.29","113"
"247","ko8LzjcYISR9","2021-03-19","7OXBJ9DjXe","Home","P0370","1","2.49","0.16","South","Offline","2","2.09","2.09","0.5","0.16","Home_South","P0","5","true","3","472","3.575221238938053","5036.29","113"
"248","h0j1231ESsnG","2021-11-07","ElTjuH2CFo","Books","P0192","2","2.98","0.21","West","Online","10","4.71","2.355","0.2","0.42","Books_West","P0","5","true","3","467","3.116666666666667","4169.719999999999","120"
"249","Z1qAedecxA8H","2024-05-01","Kot3oATm6m","Clothing","P0454","3","12.39","0.22","West","Offline","1","28.99","9.663333333333332","3","0.66","Clothing_West","P0","5","true","4","268","3.116666666666667","4169.719999999999","120"
"250","DXeHbW0ohc6f","2023-05-06","bxXNgsVq4e","Clothing","P0101","2","14.26","0.16","North","Offline","1","23.96","11.98","2","0.32","Clothing_North","P0","5","true","3","316","2.99290780141844","4864.940000000003","141"
"251","6lxAsKEcx2I8","2022-06-30","NCvu2eYXwU","Home","P0301","4","20.19","0.12","South","Online","8","71.07","17.7675","0.5","0.48","Home_South","P0","5","true","2","55","3.575221238938053","5036.29","113"
"252","qQu9uttvNIIf","2022-10-30","KTglJ1eD5y","Books","P0041","1","12.63","0.04","South","Online","8","12.12","12.12","0.125","0.04","Books_South","P0","5","true","1","416","3.575221238938053","5036.29","113"
"253","tATJFK9muWma","2022-08-24","GJrCzmKce3","Home","P0075","0","14.81","0.15","North","Online","1","0","","0","0","Home_North","P0","5","true","3","475","2.99290780141844","4864.940000000003","141"
"254","vBGYbb8oXICY","2023-07-02","tePLYDmj0x","Electronics","P0247","0","15.68","0.25","East","Offline","10","0","","0","0","Electronics_East","P0","5","true","4","475","2.936507936507936","4261.129999999999","126"
"255","ecU9v5clLo2c","2023-05-09","jDB1X4NlTA","Home","P0114","3","12.47","0.06","East","Offline","1","35.17","11.72333333333333","3","0.18","Home_East","P0","5","true","1","223","2.936507936507936","4261.129999999999","126"
"256","KoHpstfXHmaD","2024-11-03","oycVI7Xdo1","Home","P0247","1","24.81","0.09","North","Offline","5","22.58","22.58","0.2","0.09","Home_North","P0","5","true","2","327","2.99290780141844","4864.940000000003","141"
"257","YCdxNWs8uR7I","2024-03-18","hN4R0eehMV","Books","P0436","6","12.52","0.17","West","Offline","4","62.35","10.39166666666667","1.5","1.02","Books_West","P0","5","true","3","77","3.116666666666667","4169.719999999999","120"
"258","q1ESakqogWUy","2022-04-29","eIcpJBeciK","Electronics","P0092","5","12.86","0.03","East","Offline","3","62.37","12.474","1.666666666666667","0.15","Electronics_East","P0","5","true","1","76","2.936507936507936","4261.129999999999","126"
"259","Xdz0vvVCNLxW","2020-06-29","pSX7B7Qk6u","Groceries","P0315","0","8.26","0.11","West","Online","1","0","","0","0","Groceries_West","P0","5","true","2","475","3.116666666666667","4169.719999999999","120"
"260","XEeGueG0KYLg","2022-01-20","Yv4Xys1sR7","Books","P0061","4","16.66","0.06","East","Online","9","62.64","15.66","0.4444444444444444","0.24","Books_East","P0","5","true","1","75","2.936507936507936","4261.129999999999","126"
"261","ZY0nKmllcwdI","2023-07-31","y98qCX1I3F","Groceries","P0059","3","24.04","0.27","West","Online","2","52.65","17.55","1.5","0.81","Groceries_West","P0","5","true","4","115","3.116666666666667","4169.719999999999","120"
"262","3baQSkVJoGvd","2024-11-22","923KeMvECL","Clothing","P0130","2","20.57","0.06","North","Offline","6","38.67","19.335","0.3333333333333333","0.12","Clothing_North","P0","5","true","1","185","2.99290780141844","4864.940000000003","141"
"263","OQHEOVmhSQKE","2021-04-07","8YsG4sdAmJ","Books","P0345","3","18.91","0.04","West","Offline","1","54.46","18.15333333333333","3","0.12","Books_West","P0","5","true","1","105","3.116666666666667","4169.719999999999","120"
"264","Tgu7BRNP9yz0","2021-08-27","yUgLC2uH3U","Electronics","P0372","3","15.82","0.23","North","Offline","7","36.54","12.18","0.4285714285714285","0.6900000000000001","Electronics_North","P0","5","true","4","209","2.99290780141844","4864.940000000003","141"
"265","JbobVWQuMJDU","2023-08-29","hgXG04TMeD","Home","P0486","0","12.88","0.17","West","Offline","6","0","","0","0","Home_West","P0","5","true","3","475","3.116666666666667","4169.719999999999","120"
"266","uojNVU8RJjpX","2020-03-24","Vqw5KJ5sOt","Electronics","P0111","3","10.41","0.3","West","Offline","7","21.86","7.286666666666666","0.4285714285714285","0.8999999999999999","Electronics_West","P0","5","true","4","336","3.116666666666667","4169.719999999999","120"
"267","9EHBmSe2Hbw7","2022-09-11","Zt0ULljeSb","Home","P0072","2","20.88","0.11","South","Online","9","37.17","18.585","0.2222222222222222","0.22","Home_South","P0","5","true","2","198","3.575221238938053","5036.29","113"
"268","7dvznz1Zc7mr","2021-04-08","ihwq2Dvgl3","Books","P0135","3","4.19","0.21","West","Offline","6","9.93","3.31","0.5","0.63","Books_West","P0","5","true","3","433","3.116666666666667","4169.719999999999","120"
"269","DzUP3zBiY9bD","2022-09-10","uHkcX1ybPM","Clothing","P0089","5","15.62","0.12","South","Online","2","68.73","13.746","2.5","0.6","Clothing_South","P0","5","true","2","65","3.575221238938053","5036.29","113"
"270","TrDniWu1GSWT","2020-08-12","11Wb15uk4J","Home","P0330","6","9.22","0.15","East","Online","4","47.02","7.836666666666667","1.5","0.8999999999999999","Home_East","P0","5","true","3","136","2.936507936507936","4261.129999999999","126"
"271","I9TeYhSJMUJg","2024-05-15","s8EXMivtga","Home","P0235","3","22.39","0.09","North","Offline","10","61.12","20.37333333333333","0.3","0.27","Home_North","P0","5","true","2","83","2.99290780141844","4864.940000000003","141"
"272","ViQ8IgeTeDZy","2023-01-30","5EQ5MzBRj8","Electronics","P0131","3","19.75","0.2","East","Online","1","47.4","15.8","3","0.6000000000000001","Electronics_East","P0","5","true","3","135","2.936507936507936","4261.129999999999","126"
"273","8jesfKO3iHtq","2020-06-19","zn8iPJzka7","Groceries","P0274","9","11.51","0.04","West","Offline","5","99.45","11.05","1.8","0.36","Groceries_West","P0","5","true","1","20","3.116666666666667","4169.719999999999","120"
"274","ckmyt7wNJaLg","2021-05-03","MeUL2lRY8f","Books","P0205","4","19.46","0.06","East","Online","7","73.17","18.2925","0.5714285714285714","0.24","Books_East","P0","5","true","1","47","2.936507936507936","4261.129999999999","126"
"275","NQruinpkcONs","2024-08-12","6UaPE4hjfu","Clothing","P0107","6","10.37","0.2","East","Offline","3","49.78","8.296666666666667","2","1.2","Clothing_East","P0","5","true","3","128","2.936507936507936","4261.129999999999","126"
"276","4e2GyVVUi2kU","2022-07-10","dyYthz8z6Y","Home","P0488","5","18.55","0.09","South","Offline","6","84.4","16.88","0.8333333333333334","0.45","Home_South","P0","5","true","2","29","3.575221238938053","5036.29","113"
"277","vTjiVOl9dTGB","2021-11-24","DgsyTaQ3PZ","Books","P0222","3","4.1","0.23","East","Online","7","9.47","3.156666666666667","0.4285714285714285","0.6900000000000001","Books_East","P0","5","true","4","438","2.936507936507936","4261.129999999999","126"
"278","pAZZU8BXsaLx","2024-05-09","XNhPVppKti","Home","P0445","6","20.94","0.19","South","Offline","6","101.77","16.96166666666667","1","1.14","Home_South","P0","5","true","3","16","3.575221238938053","5036.29","113"
"279","SWUpTsiioQhO","2024-05-08","rqZivFYiaq","Groceries","P0080","1","18.45","0.15","East","Online","10","15.68","15.68","0.1","0.15","Groceries_East","P0","5","true","3","384","2.936507936507936","4261.129999999999","126"
"280","4c0gMZQ3Ro5H","2022-10-19","YMlOGaDUw6","Electronics","P0129","5","18.84","0.08","South","Offline","9","86.66","17.332","0.5555555555555556","0.4","Electronics_South","P0","5","true","2","26","3.575221238938053","5036.29","113"
"281","FV26zwhtUd1L","2024-09-04","5atN3exITS","Books","P0345","7","18.39","0.02","South","Online","8","126.16","18.02285714285714","0.875","0.14","Books_South","P0","5","true","1","7","3.575221238938053","5036.29","113"
"282","O8nXmpfRvm2y","2023-12-15","zZdWG7ohbO","Groceries","P0111","5","8.16","0.09","West","Offline","6","37.13","7.426","0.8333333333333334","0.45","Groceries_West","P0","5","true","2","201","3.116666666666667","4169.719999999999","120"
"283","88UkYxI7sr10","2024-04-27","lQbsuhpwLc","Home","P0099","2","7.96","0.16","East","Offline","2","13.37","6.685","1","0.32","Home_East","P0","5","true","3","404","2.936507936507936","4261.129999999999","126"
"284","9hwdoC44nzdZ","2023-05-15","aow2ZftJrU","Groceries","P0019","2","18.7","0.05","South","Offline","3","35.53","17.765","0.6666666666666666","0.1","Groceries_South","P0","5","true","1","220","3.575221238938053","5036.29","113"
"285","5Cdyor9Uhn6Y","2023-01-13","aMnuI4TzyA","Electronics","P0049","2","15.63","0.19","West","Online","3","25.32","12.66","0.6666666666666666","0.38","Electronics_West","P0","5","true","3","301","3.116666666666667","4169.719999999999","120"
"286","hKALLR9AkURz","2020-06-01","b6tRKh0kBg","Clothing","P0096","3","7.14","0.23","North","Online","5","16.49","5.496666666666666","0.6","0.6900000000000001","Clothing_North","P0","5","true","4","380","2.99290780141844","4864.940000000003","141"
"287","g3jYUqSCezi1","2022-08-18","PU6enpUfAs","Clothing","P0037","3","12.44","0.21","South","Offline","8","29.48","9.826666666666666","0.375","0.63","Clothing_South","P0","5","true","3","261","3.575221238938053","5036.29","113"
"288","U9f1m1kDu319","2020-08-27","rzNf7lSvYd","Books","P0062","5","6.64","0.24","West","Offline","2","25.23","5.046","2.5","1.2","Books_West","P0","5","true","4","304","3.116666666666667","4169.719999999999","120"
"289","dzYODuD2hLMH","2020-02-18","ztbrMe9OZj","Books","P0345","1","9.21","0.03","East","Online","10","8.93","8.93","0.1","0.03","Books_East","P0","5","true","1","445","2.936507936507936","4261.129999999999","126"
"290","OzhKsiymmayH","2023-03-08","MInUbGvsaQ","Home","P0283","2","11.34","0.25","East","Offline","10","17.01","8.505","0.2","0.5","Home_East","P0","5","true","4","376","2.936507936507936","4261.129999999999","126"
"291","tldnbDya9BWh","2020-06-04","5zBnUpjczA","Home","P0058","4","0.08","0.02","West","Online","10","0.31","0.0775","0.4","0.08","Home_West","P0","5","true","1","474","3.116666666666667","4169.719999999999","120"
"292","ZL07MjdK0pd4","2020-09-30","kji16bd55T","Electronics","P0407","5","8.9","0.22","North","Online","7","34.71","6.942","0.7142857142857143","1.1","Electronics_North","P0","5","true","4","226","2.99290780141844","4864.940000000003","141"
"293","O8fJllvS2eWD","2024-05-09","HkntphLXHu","Books","P0047","1","23.23","0.17","East","Online","6","19.28","19.28","0.1666666666666667","0.17","Books_East","P0","5","true","3","354","2.936507936507936","4261.129999999999","126"
"294","G1VdRO7y2Pyq","2023-06-03","OlyN0TRPr5","Home","P0015","2","25.39","0.26","West","Online","8","37.58","18.79","0.25","0.52","Home_West","P0","5","true","4","194","3.116666666666667","4169.719999999999","120"
"295","5GbO8uvG2bBj","2022-01-31","Qq7IkZom6H","Groceries","P0014","4","14.01","0.05","East","Online","9","53.24","13.31","0.4444444444444444","0.2","Groceries_East","P0","5","true","1","110","2.936507936507936","4261.129999999999","126"
"296","6mW5JGzMUwui","2020-06-18","N9k3D8TiPg","Home","P0404","5","9.6","0.3","North","Online","6","33.6","6.720000000000001","0.8333333333333334","1.5","Home_North","P0","5","true","4","234","2.99290780141844","4864.940000000003","141"
"297","nGkXhbbGEcMr","2020-10-18","QkQJtdrXgF","Home","P0245","5","14.81","0.05","West","Offline","2","70.35","14.07","2.5","0.25","Home_West","P0","5","true","1","58","3.116666666666667","4169.719999999999","120"
"298","gu0j1IKh1qXk","2020-05-27","PY27AIrcBj","Home","P0020","1","10.27","0.13","East","Online","2","8.93","8.93","0.5","0.13","Home_East","P0","5","true","2","445","2.936507936507936","4261.129999999999","126"
"299","gQotrPilhJaO","2021-12-19","NTrY5fx0Sg","Groceries","P0216","3","9.83","0.05","North","Online","2","28.02","9.34","1.5","0.15","Groceries_North","P0","5","true","1","276","2.99290780141844","4864.940000000003","141"
"300","VOCzzxDOxQps","2020-07-07","0S9qOEuCr9","Clothing","P0353","3","1.31","0.12","West","Online","2","3.46","1.153333333333333","1.5","0.36","Clothing_West","P0","5","true","2","469","3.116666666666667","4169.719999999999","120"
"301","yYl9KuNU5KqN","2023-02-10","leeMSGIN8F","Electronics","P0127","1","9.68","0.01","North","Offline","1","9.58","9.58","1","0.01","Electronics_North","P0","5","true","1","437","2.99290780141844","4864.940000000003","141"
"302","WeTPWtGmKlm0","2022-11-16","qBX4pNzsfb","Books","P0320","4","16.03","0.08","North","Offline","1","58.99","14.7475","4","0.32","Books_North","P0","5","true","2","90","2.99290780141844","4864.940000000003","141"
"303","upWDbRaFZSP0","2021-08-28","Rgq1K0fHy2","Home","P0013","2","4.7","0.1","West","Offline","3","8.46","4.23","0.6666666666666666","0.2","Home_West","P0","5","true","2","448","3.116666666666667","4169.719999999999","120"
"304","i7luaBh5HoZR","2021-10-06","GkAq8otRi0","Clothing","P0476","7","17.24","0.29","West","Offline","3","85.68","12.24","2.333333333333333","2.03","Clothing_West","P0","5","true","4","27","3.116666666666667","4169.719999999999","120"
"305","jTSJRFJuiFb6","2023-01-14","tslbaGaeXu","Home","P0493","1","9.27","0.09","South","Offline","10","8.44","8.44","0.1","0.09","Home_South","P0","5","true","2","449","3.575221238938053","5036.29","113"
"306","zDRrX19WoQN2","2024-07-07","FsYmNZlL8t","Electronics","P0227","2","17.03","0.19","North","Online","3","27.59","13.795","0.6666666666666666","0.38","Electronics_North","P0","5","true","3","280","2.99290780141844","4864.940000000003","141"
"307","YhpRwLOwMAaO","2020-09-06","70w8QKuYqo","Home","P0377","2","9.99","0.06","East","Online","2","18.78","9.39","1","0.12","Home_East","P0","5","true","1","359","2.936507936507936","4261.129999999999","126"
"308","smX3ZDmWlbr4","2020-06-17","DTAAG01bcn","Books","P0388","4","9.94","0.03","West","Online","5","38.57","9.6425","0.8","0.12","Books_West","P0","5","true","1","186","3.116666666666667","4169.719999999999","120"
"309","1w7S74e55oPx","2022-06-25","Ic4sCAt6sb","Electronics","P0038","1","14.76","0.12","North","Offline","4","12.99","12.99","0.25","0.12","Electronics_North","P0","5","true","2","406","2.99290780141844","4864.940000000003","141"
"310","fCyXPsUMaPH8","2022-01-01","s2Ftw0Bjkn","Electronics","P0098","5","16.99","0.18","South","Online","3","69.66","13.932","1.666666666666667","0.8999999999999999","Electronics_South","P0","5","true","3","61","3.575221238938053","5036.29","113"
"311","0UvxMxE9cjGv","2021-07-03","Q7vckx31vC","Groceries","P0449","1","11.37","0.17","West","Online","7","9.44","9.44","0.1428571428571428","0.17","Groceries_West","P0","5","true","3","439","3.116666666666667","4169.719999999999","120"
"312","oiKAnmP6Adlr","2023-10-17","MuFNMK6tJi","Books","P0486","1","14.76","0.11","East","Offline","2","13.14","13.14","0.5","0.11","Books_East","P0","5","true","2","405","2.936507936507936","4261.129999999999","126"
"313","zM9GK87awuYN","2021-04-01","6XvVTr096a","Clothing","P0145","7","12.8","0.21","East","Online","8","70.78","10.11142857142857","0.875","1.47","Clothing_East","P0","5","true","3","57","2.936507936507936","4261.129999999999","126"
"314","0w0MpZcN1i7k","2022-07-07","NW0N1B2NpM","Home","P0481","1","11.83","0.17","North","Online","2","9.82","9.82","0.5","0.17","Home_North","P0","5","true","3","435","2.99290780141844","4864.940000000003","141"
"315","eWWC1tlAKZt2","2020-04-24","bDPt4mJX7k","Home","P0124","3","17.69","0.27","East","Online","3","38.74","12.91333333333333","1","0.81","Home_East","P0","5","true","4","184","2.936507936507936","4261.129999999999","126"
"316","fnsF1YlsqyhM","2024-12-07","XghdQtcIrq","Groceries","P0055","3","7.15","0.08","East","Offline","8","19.73","6.576666666666667","0.375","0.24","Groceries_East","P0","5","true","2","351","2.936507936507936","4261.129999999999","126"
"317","8kTs16HnE2dV","2022-01-01","Vi90y4aLJu","Home","P0209","2","19.14","0.22","North","Online","9","29.86","14.93","0.2222222222222222","0.44","Home_North","P0","5","true","4","257","2.99290780141844","4864.940000000003","141"
"318","zGdgK6oqmzbM","2023-05-21","RpbkRHFWkU","Books","P0135","3","14.76","0.14","South","Online","5","38.08","12.69333333333333","0.6","0.42","Books_South","P0","5","true","2","189","3.575221238938053","5036.29","113"
"319","Fti0kkcFymzu","2023-08-08","SQG81NH8ep","Electronics","P0161","2","18.11","0.15","West","Online","1","30.79","15.395","2","0.3","Electronics_West","P0","5","true","3","249","3.116666666666667","4169.719999999999","120"
"320","95eN6qIoKDRW","2023-12-20","jI6Yvp8kG7","Groceries","P0489","2","20.94","0.25","South","Online","5","31.41","15.705","0.4","0.5","Groceries_South","P0","5","true","4","244","3.575221238938053","5036.29","113"
"321","x0COhVmxajiS","2023-05-22","Z0fOUlHR2X","Home","P0375","0","20.18","0.21","West","Offline","4","0","","0","0","Home_West","P0","5","true","3","475","3.116666666666667","4169.719999999999","120"
"322","FqKcFn0IjoLk","2022-09-11","9bbLdIbFTW","Clothing","P0165","2","10.7","0.02","North","Online","6","20.97","10.485","0.3333333333333333","0.04","Clothing_North","P0","5","true","1","341","2.99290780141844","4864.940000000003","141"
"323","QpkRWqS7I9wK","2021-03-13","UrXmzMVh9F","Groceries","P0235","2","19.82","0.06","North","Offline","6","37.26","18.63","0.3333333333333333","0.12","Groceries_North","P0","5","true","1","197","2.99290780141844","4864.940000000003","141"
"324","YtXpppeJBsLU","2021-09-16","rcv5nDSj3X","Books","P0042","4","3.89","0.03","South","Online","1","15.09","3.7725","4","0.12","Books_South","P0","5","true","1","387","3.575221238938053","5036.29","113"
"325","DD2CQXiyIjfP","2021-06-25","mgso709AFz","Groceries","P0184","0","16.32","0.08","North","Online","8","0","","0","0","Groceries_North","P0","5","true","2","475","2.99290780141844","4864.940000000003","141"
"326","mLSBJ1EbO2wv","2021-11-29","B0UJ1TY8MR","Groceries","P0221","3","9.44","0.13","West","Offline","8","24.64","8.213333333333333","0.375","0.39","Groceries_West","P0","5","true","2","312","3.116666666666667","4169.719999999999","120"
"327","XRJXKTWqYhuR","2024-02-01","ud8ZyqQyXO","Clothing","P0276","2","8.41","0.23","West","Offline","2","12.95","6.475","1","0.46","Clothing_West","P0","5","true","4","407","3.116666666666667","4169.719999999999","120"
"328","KvpqGYa8Mtql","2022-07-05","CV2H3fXzUW","Home","P0091","6","4.67","0.03","East","Offline","7","27.18","4.53","0.8571428571428571","0.18","Home_East","P0","5","true","1","283","2.936507936507936","4261.129999999999","126"
"329","uMwak4JnR2cl","2022-08-23","tDSatCxFbt","Books","P0354","5","15.23","0.02","South","Online","5","74.63","14.926","1","0.1","Books_South","P0","5","true","1","43","3.575221238938053","5036.29","113"
"330","1Svd8CKfuoeL","2024-05-01","ppLz34QlQF","Books","P0333","1","29.12","0.15","South","Offline","6","24.75","24.75","0.1666666666666667","0.15","Books_South","P0","5","true","3","311","3.575221238938053","5036.29","113"
"331","gJEV3FDJgylN","2023-02-02","76SXvVKhxO","Home","P0108","3","17.37","0.17","South","Online","3","43.25","14.41666666666667","1","0.51","Home_South","P0","5","true","3","158","3.575221238938053","5036.29","113"
"332","W6L0eFGFhL87","2023-05-10","9k5H4PdDOz","Home","P0170","2","21.65","0.3","East","Offline","9","30.31","15.155","0.2222222222222222","0.6","Home_East","P0","5","true","4","254","2.936507936507936","4261.129999999999","126"
"333","yg00vnFYtu4j","2020-03-28","YypDuhJTwk","Home","P0207","2","14.19","0.22","West","Offline","6","22.14","11.07","0.3333333333333333","0.44","Home_West","P0","5","true","4","331","3.116666666666667","4169.719999999999","120"
"334","MwaY9eI4gQh3","2023-10-25","RWM95O96S3","Clothing","P0096","3","12.73","0.1","West","Offline","3","34.37","11.45666666666667","1","0.3","Clothing_West","P0","5","true","2","228","3.116666666666667","4169.719999999999","120"
"335","6r9Ua0vflc3k","2021-01-25","aYAlretn1e","Home","P0385","4","16.77","0.09","West","Online","4","61.04","15.26","1","0.36","Home_West","P0","5","true","2","84","3.116666666666667","4169.719999999999","120"
"336","Ez2cmtBQULjj","2021-02-01","Etl1pbZzSi","Groceries","P0452","4","13.76","0.09","South","Offline","3","50.09","12.5225","1.333333333333333","0.36","Groceries_South","P0","5","true","2","126","3.575221238938053","5036.29","113"
"337","RoCDXt5CzK0Z","2020-09-24","W5f2ZszYEp","Groceries","P0029","1","11.03","0.24","North","Offline","4","8.38","8.38","0.25","0.24","Groceries_North","P0","5","true","4","451","2.99290780141844","4864.940000000003","141"
"338","zZiaHKbETQzM","2024-09-12","FRk2ryXIWr","Clothing","P0327","6","23.01","0","South","Online","1","138.06","23.01","6","0","Clothing_South","P0","5","true","1","3","3.575221238938053","5036.29","113"
"339","zbmWOlYHDPAv","2022-03-29","R7t4L5NmsP","Books","P0061","4","17.74","0.23","South","Online","10","54.64","13.66","0.4","0.92","Books_South","P0","5","true","4","104","3.575221238938053","5036.29","113"
"340","Ndw7JjbWt8fA","2024-03-25","soN3M6wZuq","Groceries","P0290","5","14.87","0.2","West","Online","1","59.48","11.896","5","1","Groceries_West","P0","5","true","3","87","3.116666666666667","4169.719999999999","120"
"341","haFdYTATDL7r","2023-02-18","smEs5opnYI","Electronics","P0268","1","17.98","0.11","East","Offline","5","16","16","0.2","0.11","Electronics_East","P0","5","true","2","381","2.936507936507936","4261.129999999999","126"
"342","Kod2S5AdA957","2024-06-12","tV6JyHNVRT","Home","P0426","2","13.54","0.02","North","Offline","9","26.54","13.27","0.2222222222222222","0.04","Home_North","P0","5","true","1","295","2.99290780141844","4864.940000000003","141"
"343","eabT4Y2CTCKX","2020-02-06","bpFHZ2GJar","Electronics","P0228","4","13.15","0.29","North","Offline","1","37.35","9.3375","4","1.16","Electronics_North","P0","5","true","4","196","2.99290780141844","4864.940000000003","141"
"344","7VqUTCUcjWft","2021-12-06","BTDqmbzeOk","Clothing","P0146","4","9.84","0.14","East","Online","5","33.85","8.4625","0.8","0.56","Clothing_East","P0","5","true","2","229","2.936507936507936","4261.129999999999","126"
"345","NJ7psA2bu9Ip","2020-06-11","FepMOBkW32","Clothing","P0256","0","12.26","0.18","East","Online","9","0","","0","0","Clothing_East","P0","5","true","3","475","2.936507936507936","4261.129999999999","126"
"346","yfPNIRWduh2t","2023-12-12","hwyOant0XM","Home","P0323","8","17.84","0.18","North","Online","4","117.03","14.62875","2","1.44","Home_North","P0","5","true","3","12","2.99290780141844","4864.940000000003","141"
"347","NLcGYzXBNc7r","2024-12-23","pxLfKCfXgh","Home","P0362","3","16.65","0.28","West","Offline","5","35.96","11.98666666666667","0.6","0.8400000000000001","Home_West","P0","5","true","4","215","3.116666666666667","4169.719999999999","120"
"348","z04tpn8J1KYY","2020-02-15","tlp9E6NbQX","Electronics","P0461","2","12.33","0.01","West","Online","10","24.41","12.205","0.2","0.02","Electronics_West","P0","5","true","1","313","3.116666666666667","4169.719999999999","120"
"349","yzjp3EFHEI7i","2023-08-03","j34LqdVXYG","Home","P0188","2","18.87","0.15","North","Online","10","32.08","16.04","0.2","0.3","Home_North","P0","5","true","3","242","2.99290780141844","4864.940000000003","141"
"350","qzzR4dnb8yr5","2022-05-08","leTiEXEkHE","Clothing","P0054","2","12.85","0.29","West","Offline","6","18.25","9.125","0.3333333333333333","0.58","Clothing_West","P0","5","true","4","368","3.116666666666667","4169.719999999999","120"
"351","aLOklBzAvzQa","2024-01-27","bV4r6doLDP","Home","P0002","4","23.86","0.16","South","Offline","6","80.17","20.0425","0.6666666666666666","0.64","Home_South","P0","5","true","3","37","3.575221238938053","5036.29","113"
"352","mC8efJp6fhHx","2022-05-17","KPzqL4Lshr","Clothing","P0408","4","20.96","0.04","West","Offline","6","80.49","20.1225","0.6666666666666666","0.16","Clothing_West","P0","5","true","1","35","3.116666666666667","4169.719999999999","120"
"353","TyH8f0NwPiG9","2021-01-10","nNmjzMyntA","Groceries","P0279","5","8.69","0.26","North","Online","4","32.15","6.43","1.25","1.3","Groceries_North","P0","5","true","4","241","2.99290780141844","4864.940000000003","141"
"354","rAd7AbbdIaXP","2022-03-31","6zOR135Ja5","Clothing","P0431","8","10.11","0.24","South","Offline","10","61.47","7.68375","0.8","1.92","Clothing_South","P0","5","true","4","82","3.575221238938053","5036.29","113"
"355","yP9aad47jw44","2020-10-06","gt90LIwFV8","Electronics","P0288","1","12.57","0.2","West","Offline","2","10.06","10.06","0.5","0.2","Electronics_West","P0","5","true","3","430","3.116666666666667","4169.719999999999","120"
"356","26i4Ey1h5UrD","2022-07-22","shgcNBD5gJ","Groceries","P0485","0","9.43","0.07","North","Online","7","0","","0","0","Groceries_North","P0","5","true","2","475","2.99290780141844","4864.940000000003","141"
"357","ZUaKowZf04V6","2022-01-25","GNSycZTmAe","Groceries","P0090","3","11.75","0.23","South","Online","1","27.14","9.046666666666667","3","0.6900000000000001","Groceries_South","P0","5","true","4","284","3.575221238938053","5036.29","113"
"358","5mAA3ZdIzPgY","2022-09-07","8HcWj2cPhp","Electronics","P0039","1","18.01","0.02","West","Offline","5","17.65","17.65","0.2","0.02","Electronics_West","P0","5","true","1","371","3.116666666666667","4169.719999999999","120"
"359","yqPWIXmn6X5W","2023-11-28","80OKlJvWBA","Electronics","P0108","4","13.13","0.16","West","Online","4","44.12","11.03","1","0.64","Electronics_West","P0","5","true","3","153","3.116666666666667","4169.719999999999","120"
"360","0T0NKxYDMF11","2021-12-15","39Xtdtoxv0","Books","P0183","3","2.36","0.05","South","Offline","3","6.73","2.243333333333334","1","0.15","Books_South","P0","5","true","1","461","3.575221238938053","5036.29","113"
"361","75DFolcOCS3M","2023-06-02","Tu5P3P3YUB","Groceries","P0491","0","19.32","0.22","North","Online","10","0","","0","0","Groceries_North","P0","5","true","4","475","2.99290780141844","4864.940000000003","141"
"362","QC2RFSNrtiob","2023-11-03","eXG2uCixPS","Books","P0401","2","7.99","0.15","North","Offline","1","13.58","6.79","2","0.3","Books_North","P0","5","true","3","401","2.99290780141844","4864.940000000003","141"
"363","aHP4Jhj55DMS","2020-07-24","kOfcMTgPtT","Clothing","P0302","3","3.23","0.21","South","Offline","4","7.66","2.553333333333333","0.75","0.63","Clothing_South","P0","5","true","3","456","3.575221238938053","5036.29","113"
"364","tvCu3JVwczxP","2023-10-03","ntjmISZs9c","Books","P0395","5","0.91","0.12","South","Offline","3","4","0.8","1.666666666666667","0.6","Books_South","P0","5","true","2","468","3.575221238938053","5036.29","113"
"365","BaIWtsO2cJgN","2024-12-29","dTKFClBjWn","Groceries","P0109","4","22.16","0.07","South","Online","5","82.44","20.61","0.8","0.28","Groceries_South","P0","5","true","2","32","3.575221238938053","5036.29","113"
"366","ttoiTA6NTwlI","2021-08-27","P5BhW3xBxZ","Clothing","P0012","2","13.26","0.17","North","Online","7","22.01","11.005","0.2857142857142857","0.34","Clothing_North","P0","5","true","3","332","2.99290780141844","4864.940000000003","141"
